;imagen;toponimo;0;1;2;3;4;5;6;7;num_caract;image;lon_text;lat_text;PERCENTAGE;COINCIDENCE;category;type_cat
109;C-2071 F-008.jpg;CUMBRE;857.0;1844.0;1000.0;1840.0;1001.0;1871.0;857.0;1876.0;6;C-2071 F-008;-756.457.793.685.433;38.788.659.794.512.600;8.333.333.333.333.330;CUMARE;Vereda;CATALOGO
110;C-2071 F-008.jpg;LOMA EL AGRADO;1368.0;1900.0;1462.0;1704.0;1492.0;1718.0;1400.0;1916.0;14;C-2071 F-008;-756.262.786.277.497;38.768.474.203.112.100;7.142.857.142.857.140;LOMA DEL GUAMO;Sitio;CATALOGO
111;C-2071 F-008.jpg;JARDIN ROJO CHORRO BLANC;415.0;1974.0;763.0;1909.0;766.0;1951.0;419.0;2004.0;24;C-2071 F-008;-7.566.264.693.690.090;387.418.003.859.044;4.583.333.333.333.330;;;
112;C-2071 F-008.jpg;EL JORDAN;1060.0;1938.0;1216.0;1926.0;1218.0;1961.0;1061.0;1977.0;9;C-2071 F-008;-7.563.803.249.891.290;38.754.776.837.518.900;7.777.777.777.777.770;EL JARDÍN;Sitio;CATALOGO
113;C-2071 F-008.jpg;EL MIRADOR;1267.0;1967.0;1420.0;1962.0;1421.0;1991.0;1268.0;1996.0;10;C-2071 F-008;-756.301.329.816.052;38.744.323.584.829.400;100.0;EL MIRADOR;Sitio;CATALOGO
114;M-1379 F-39718.jpg;RIO LULUANITA;865.0;397.0;1320.0;411.0;1319.0;451.0;863.0;441.0;13;M-1379 F-39718;-7.570.771.406.031.930;3.995.284.659.053.240;6.153.846.153.846.150;;;
115;M-1379 F-39718.jpg;RIO CUCHANITA;1885.0;474.0;2017.0;674.0;1998.0;687.0;1864.0;489.0;13;M-1379 F-39718;-756.648.693.750.757;39.919.235.662.210.800;6.923.076.923.076.920;;;
116;M-1379 F-39718.jpg;PARAHO LOS;588.0;580.0;851.0;737.0;833.0;774.0;567.0;618.0;10;M-1379 F-39718;-7.571.934.933.268.450;39.872.966.072.573.400;7.272.727.272.727.270;PARAÍSO DOS;Sitio;CATALOGO
117;M-1379 F-39718.jpg;AZULES;871.0;747.0;1100.0;860.0;1083.0;898.0;857.0;785.0;6;M-1379 F-39718;-757.074.620.327.591;39.800.069.643.616.400;100.0;AZULES;Quebrada;CATALOGO
118;M-1379 F-39718.jpg;LAS MARIAS;1791.0;780.0;1971.0;778.0;1972.0;815.0;1791.0;818.0;10;M-1379 F-39718;-7.566.881.780.685.300;39.785.664.960.050.000;7.272.727.272.727.270;LAS ACACIAS;Sitio;CATALOGO
119;M-1379 F-39718.jpg;EL CAIRO;1997.0;864.0;2120.0;867.0;2119.0;893.0;1996.0;891.0;8;M-1379 F-39718;-7.566.016.486.061.750;39.748.998.492.790.100;75.0;EL CAÍDO;Alto;CATALOGO
120;M-1379 F-39718.jpg;LAS AZULES;1387.0;958.0;1595.0;954.0;1596.0;990.0;1387.0;993.0;10;M-1379 F-39718;-7.568.578.766.257.700;3.970.796.696.990.410;90.0;LOS AZULES;Vereda;CATALOGO
121;M-1379 F-39718.jpg;CHORRO EL SALTO;320.0;1128.0;367.0;850.0;404.0;856.0;351.0;1135.0;15;M-1379 F-39718;-7.573.060.656.370.930;3.963.376.102.425.920;7.333.333.333.333.330;CHORRO EL CHUPO;Sitio;CATALOGO
122;M-1379 F-39718.jpg;ZANJA HONDA;1597.0;1248.0;1711.0;1070.0;1743.0;1088.0;1625.0;1268.0;11;M-1379 F-39718;-7.567.696.669.796.800;3.958.138.035.674.520;7.272.727.272.727.270;CAÑA HONDA;Cerro;CATALOGO
123;M-1379 F-39718.jpg;FOND ENDELDJUR;323.0;1514.0;714.0;1489.0;717.0;1547.0;325.0;1565.0;14;M-1379 F-39718;-757.304.805.499.292;39.465.269.877.089.000;50.0;;;
124;M-1379 F-39718.jpg;GIGANTE;433.0;1630.0;565.0;1630.0;565.0;1665.0;433.0;1665.0;7;M-1379 F-39718;-7.572.586.004.465.780;39.414.635.231.825.400;7.142.857.142.857.140;BOGANTE;Sitio;CATALOGO
125;M-1379 F-39718.jpg;SAN JOSE;1430.0;1614.0;1539.0;1370.0;1582.0;1387.0;1470.0;1632.0;8;M-1379 F-39718;-7.568.398.146.506.180;3.942.161.932.082.730;87.5;SAN JOSÉ;Sitio;CATALOGO
126;M-1379 F-39718.jpg;PRIMAVERA;1533.0;1732.0;1802.0;1755.0;1799.0;1796.0;1529.0;1775.0;9;M-1379 F-39718;-7.567.965.499.194.400;3.937.011.166.443.850;100.0;PRIMAVERA;Vereda;CATALOGO
127;M-1379 F-39718.jpg;ALEMANIA;619.0;1747.0;731.0;1490.0;767.0;1506.0;654.0;1761.0;8;M-1379 F-39718;-7.571.804.719.028.980;39.363.564.080.999.200;100.0;ALEMANIA;Sitio;CATALOGO
128;M-1379 F-39718.jpg;FLORENCIA;742.0;1847.0;921.0;1845.0;922.0;1880.0;743.0;1884.0;9;M-1379 F-39718;-7.571.288.062.530.450;39.319.913.524.737.500;100.0;FLORENCIA;Sitio;CATALOGO
129;M-1379 F-39718.jpg;VILLA MARIA;881.0;1925.0;995.0;1785.0;1015.0;1802.0;896.0;1941.0;11;M-1379 F-39718;-7.570.704.198.682.530;3.928.586.609.085.340;8.333.333.333.333.330;VILLA MARTHA;Sitio;CATALOGO
130;M-1379 F-39720.jpg;LUNA PARK;1150.0;274.0;1284.0;277.0;1284.0;301.0;1150.0;297.0;9;M-1379 F-39720;-7.569.900.904.948.650;39.289.769.450.231.000;100.0;LUNA PARK;Sitio;CATALOGO
131;M-1379 F-39720.jpg;HA PALMILA;438.0;303.0;613.0;308.0;612.0;344.0;437.0;337.0;10;M-1379 F-39720;-7.573.242.409.438.260;39.276.285.327.080.100;80.0;LA PALMIRA;Sitio;CATALOGO
132;M-1379 F-39720.jpg;LA FLORESTA;382.0;349.0;596.0;351.0;596.0;388.0;382.0;387.0;11;M-1379 F-39720;-757.350.522.439.812;39.254.896.717.944.300;7.272.727.272.727.270;LA FLORIDA;Vereda;CATALOGO
133;M-1379 F-39720.jpg;SO MESETA;725.0;324.0;874.0;330.0;873.0;358.0;724.0;352.0;9;M-1379 F-39720;-7.571.895.482.768.990;39.266.520.962.039.900;7.777.777.777.777.770;LA MESETA;Sitio;CATALOGO
134;M-1379 F-39720.jpg;VILLA MARIA MY;906.0;312.0;1106.0;308.0;1107.0;347.0;907.0;351.0;14;M-1379 F-39720;-7.571.046.027.273.740;3.927.210.059.920.570;7.142.857.142.857.140;VILLA MARÍA;Sitio;CATALOGO
135;M-1379 F-39720.jpg;ALEMANIA;741.0;400.0;882.0;419.0;877.0;449.0;737.0;426.0;8;M-1379 F-39720;-757.182.039.278.047;39.231.183.259.989.400;100.0;ALEMANIA;Sitio;CATALOGO
136;M-1379 F-39720.jpg;QUEBRADA AUSTRALIA;1344.0;400.0;1710.0;261.0;1726.0;301.0;1360.0;446.0;18;M-1379 F-39720;-7.568.990.438.837.720;39.231.183.259.989.400;6.666.666.666.666.660;;;
137;M-1379 F-39720.jpg;LA CABA;531.0;440.0;656.0;443.0;655.0;469.0;530.0;466.0;7;M-1379 F-39720;-7.572.805.948.879.920;39.212.584.469.436.400;75.0;LA CEIBA;Raudal;CATALOGO
138;M-1379 F-39720.jpg;EL PENCIL;680.0;433.0;797.0;435.0;796.0;463.0;679.0;461.0;9;M-1379 F-39720;-757.210.667.336.174;39.215.839.257.783.200;7.777.777.777.777.770;EL PENCA;Sitio;CATALOGO
139;M-1379 F-39720.jpg;VILLA MARIA;856.0;424.0;916.0;229.0;948.0;236.0;885.0;434.0;11;M-1379 F-39720;-7.571.280.683.487.900;3.922.002.398.565.760;8.333.333.333.333.330;VILLA MARTHA;Sitio;CATALOGO
140;M-1379 F-39720.jpg;ARGENTINA;759.0;467.0;917.0;475.0;915.0;500.0;758.0;491.0;9;M-1379 F-39720;-757.173.591.654.337;39.200.030.285.813.200;75.0;LA ARGENTINA;Sitio;CATALOGO
141;M-1379 F-39720.jpg;CATATUMBO;282.0;534.0;495.0;541.0;493.0;579.0;281.0;571.0;9;M-1379 F-39720;-7.573.974.536.826.430;3.916.887.731.163.710;100.0;CATATUMBO;Sitio;CATALOGO
142;M-1379 F-39720.jpg;VERSALLE;1372.0;493.0;1555.0;489.0;1556.0;526.0;1373.0;530.0;8;M-1379 F-39720;-7.568.859.031.357.790;39.187.941.071.953.900;8.888.888.888.888.880;VERSALLES;Vereda;CATALOGO
143;M-1379 F-39720.jpg;DUEBRADA EL SALT;932.0;518.0;1073.0;222.0;1105.0;246.0;1001.0;535.0;16;M-1379 F-39720;-7.570.924.006.042.380;3.917.631.682.785.830;6.470.588.235.294.110;;;
144;M-1379 F-39720.jpg;LAS BRISAS;853.0;544.0;988.0;535.0;989.0;562.0;853.0;571.0;10;M-1379 F-39720;-7.571.294.762.860.750;39.164.227.613.998.900;100.0;LAS BRISAS;Sitio;CATALOGO
145;M-1379 F-39720.jpg;MONTEDIABLO;1000.0;574.0;1131.0;366.0;1179.0;390.0;1040.0;601.0;11;M-1379 F-39720;-7.570.604.873.591.130;39.150.278.521.084.200;7.272.727.272.727.270;MONTECARLO;Sitio;CATALOGO
146;M-1379 F-39720.jpg;LOMO SN ISIDRO;1171.0;587.0;1236.0;379.0;1276.0;391.0;1203.0;600.0;14;M-1379 F-39720;-7.569.802.349.338.710;39.144.233.914.154.500;7.333.333.333.333.330;ALTO SAN ISIDRO;Vereda;CATALOGO
147;M-1379 F-39720.jpg;BEGONIA;889.0;610.0;1063.0;610.0;1063.0;640.0;888.0;638.0;7;M-1379 F-39720;-7.571.125.810.386.550;39.133.539.609.586.600;7.142.857.142.857.140;BETANIA;Sitio;CATALOGO
148;M-1379 F-39720.jpg;SN ISIDRAY;1083.0;613.0;1236.0;620.0;1235.0;647.0;1082.0;635.0;10;M-1379 F-39720;-7.570.215.344.275.620;39.132.144.700.295.100;7.272.727.272.727.270;SAN ISIDROS;Loma;CATALOGO
149;M-1379 F-39720.jpg;IL MIRADOR;782.0;704.0;944.0;687.0;948.0;717.0;785.0;734.0;10;M-1379 F-39720;-7.571.627.974.684.850;39.089.832.451.787.300;90.0;EL MIRADOR;Sitio;CATALOGO
150;M-1379 F-39720.jpg;BERLIN;907.0;680.0;1073.0;662.0;1075.0;695.0;911.0;715.0;6;M-1379 F-39720;-7.571.041.334.149.460;3.910.099.172.611.900;8.333.333.333.333.330;BERLÍN;Sitio;CATALOGO
151;M-1379 F-39720.jpg;PEATONALY;985.0;701.0;1122.0;688.0;1126.0;723.0;988.0;733.0;9;M-1379 F-39720;-7.570.675.270.455.370;3.909.122.736.107.880;6.666.666.666.666.660;;;
152;M-1379 F-39720.jpg;MAME YA;1288.0;686.0;1430.0;685.0;1430.0;718.0;1288.0;719.0;7;M-1379 F-39720;-7.569.253.253.797.580;39.098.201.907.536.100;7.142.857.142.857.140;MAMEYAL;Arroyo;CATALOGO
153;M-1379 F-39720.jpg;ZANJA LAS AMERICAS;1164.0;720.0;1243.0;501.0;1263.0;512.0;1196.0;728.0;18;M-1379 F-39720;-7.569.835.201.208.690;3.908.239.293.556.610;7.777.777.777.777.770;ZANJA LAS ACACIAS;Quebrada;CATALOGO
154;M-1379 F-39720.jpg;INS POL SAN JOSE;1232.0;746.0;1494.0;764.0;1493.0;790.0;1230.0;767.0;16;M-1379 F-39720;-7.569.516.068.757.430;39.070.303.721.706.800;5.882.352.941.176.470;;;
155;M-1379 F-39720.jpg;DE LAS HERMOSAS;1243.0;769.0;1461.0;786.0;1459.0;810.0;1241.0;791.0;15;M-1379 F-39720;-7.569.464.444.390.320;3.905.960.941.713.880;75.0;PIEDRAS HERMOSAS;Sitio;CATALOGO
156;M-1379 F-39720.jpg;QUEBRADA LA CHI;241.0;804.0;546.0;658.0;568.0;728.0;270.0;845.0;15;M-1379 F-39720;-7.574.166.954.922.040;39.043.335.475.405.000;7.333.333.333.333.330;QUEBRADA BLANCA;Sitio;CATALOGO
157;M-1379 F-39720.jpg;BOSQUE;1512.0;790.0;1642.0;784.0;1643.0;809.0;1513.0;815.0;6;M-1379 F-39720;-7.568.201.993.958.150;39.049.845.052.098.600;7.142.857.142.857.140;BOSÍCUE;Laguna;CATALOGO
158;M-1379 F-39720.jpg;SAN JOS;1227.0;823.0;1352.0;829.0;1350.0;851.0;1226.0;843.0;7;M-1379 F-39720;-7.569.539.534.378.850;3.903.450.104.989.240;87.5;SAN JOSÉ;Sitio;CATALOGO
159;M-1379 F-39720.jpg;QUEBRADA EL HORIZONTE;1407.0;879.0;1622.0;552.0;1655.0;572.0;1437.0;898.0;21;M-1379 F-39720;-7.568.694.772.007.880;390.084.627.431.184;6.666.666.666.666.660;;;
160;M-1379 F-39720.jpg;BALSORA;710.0;966.0;860.0;977.0;859.0;1012.0;708.0;1001.0;7;M-1379 F-39720;-7.571.965.879.633.240;3.896.801.037.366.580;7.142.857.142.857.140;BALOMA;Caño;CATALOGO
161;M-1379 F-39720.jpg;RIO AMOYAS;1195.0;945.0;1401.0;1082.0;1378.0;1118.0;1170.0;992.0;10;M-1379 F-39720;-7.569.689.714.355.910;38.977.774.738.706.100;60.0;;;
162;M-1379 F-39720.jpg;BUENOS AIRES;1355.0;919.0;1553.0;914.0;1554.0;942.0;1356.0;950.0;12;M-1379 F-39720;-756.893.881.447.061;38.989.863.952.565.400;100.0;BUENOS AIRES;Vereda;CATALOGO
163;M-1379 F-39720.jpg;LA PALMA;1449.0;1003.0;1565.0;1001.0;1565.0;1035.0;1449.0;1036.0;8;M-1379 F-39720;-7.568.497.660.787.990;389.508.064.924.044;80.0;LAS PALMAS;Vereda;CATALOGO
164;M-1379 F-39720.jpg;GUATAQUIO;559.0;1059.0;835.0;1017.0;843.0;1060.0;566.0;1107.0;9;M-1379 F-39720;-7.572.674.541.400.000;38.924.768.185.630.300;7.777.777.777.777.770;GUAYAQUIL;Caserío;CATALOGO
165;M-1379 F-39720.jpg;EL TACHUEL;1390.0;1065.0;1550.0;1054.0;1552.0;1093.0;1391.0;1101.0;10;M-1379 F-39720;-75.687.745.551.207;38.921.978.367.047.400;7.272.727.272.727.270;EL MOCHUELO;Sitio;CATALOGO
166;M-1379 F-39720.jpg;CUCHILLA LEQUENDAMA;748.0;1181.0;1245.0;1296.0;1229.0;1384.0;729.0;1233.0;19;M-1379 F-39720;-7.571.787.540.910.480;38.868.041.874.443.900;631.578.947.368.421;;;
167;M-1379 F-39720.jpg;HOLA LAS VEGAS;1137.0;1436.0;1373.0;1435.0;1373.0;1471.0;1137.0;1472.0;14;M-1379 F-39720;-7.569.961.915.564.330;38.749.474.584.669.200;7.142.857.142.857.140;HOJA LAS PAVAS;Vereda;CATALOGO
168;M-1379 F-39720.jpg;JA ESMERALDA;1442.0;1412.0;1681.0;1408.0;1682.0;1446.0;1442.0;1449.0;12;M-1379 F-39720;-7.568.530.512.657.970;3.876.063.385.900.090;9.166.666.666.666.660;LA ESMERALDA;Vereda;CATALOGO
169;M-1379 F-39720.jpg;QUEBRADA;1206.0;1486.0;1439.0;1604.0;1423.0;1636.0;1199.0;1515.0;8;M-1379 F-39720;-7.569.638.089.988.800;387.262.260.964.781;7.272.727.272.727.270;QUEBRADITAS;Vereda;CATALOGO
170;M-1379 F-39720.jpg;EL CARMEN;1560.0;1527.0;1728.0;1522.0;1729.0;1553.0;1561.0;1558.0;9;M-1379 F-39720;-7.567.976.723.992.560;38.707.162.336.161.300;100.0;EL CARMEN;Sitio;CATALOGO
171;M-1379 F-39720.jpg;LEGUEN;1418.0;1611.0;1572.0;1665.0;1560.0;1699.0;1406.0;1652.0;6;M-1379 F-39720;-7.568.643.147.640.770;38.668.104.876.000.200;6.666.666.666.666.660;;;
172;M-1379 F-39720.jpg;AURORA;979.0;1818.0;1149.0;1814.0;1151.0;1853.0;979.0;1860.0;6;M-1379 F-39720;-7.570.703.429.201.070;38.571.856.134.889.000;100.0;AURORA;Sitio;CATALOGO
173;M-1379 F-39720.jpg;STA ROSA DE VERGARA;1285.0;1866.0;1639.0;1863.0;1640.0;1902.0;1285.0;1903.0;19;M-1379 F-39720;-7.569.267.333.170.430;38.549.537.586.225.500;6.666.666.666.666.660;;;
174;M-1379 F-39720.jpg;JUEBRADA QUEBRACON FORMS;286.0;1935.0;837.0;1821.0;848.0;1895.0;299.0;1987.0;24;M-1379 F-39720;-7.573.955.764.329.300;38.517.454.672.521.700;58.333.333.333.333.300;;;
175;M-1379 F-39720.jpg;CASANARE;1084.0;1890.0;1323.0;1877.0;1326.0;1918.0;1087.0;1933.0;8;M-1379 F-39720;-7.570.210.651.151.340;3.853.837.831.189.370;75.0;CANANARÍ;Caño;CATALOGO
176;M-1379 F-39720.jpg;IL ORIENTE RIO DAVIS;772.0;1936.0;1356.0;1905.0;1359.0;1954.0;775.0;1980.0;20;M-1379 F-39720;-757.167.490.592.769;38.516.989.702.757.900;5.454.545.454.545.450;;;
177;M-1379 F-39720.jpg;FILO SOMBRERO;450.0;2025.0;743.0;1924.0;758.0;1959.0;465.0;2077.0;13;M-1379 F-39720;-7.573.186.091.946.860;3.847.560.739.377.770;7.692.307.692.307.690;EL SOMBRERO;Sitio;CATALOGO
178;C-2568_F-012.jpg;CUCHILLA LO BOS;487.0;173.0;764.0;446.0;709.0;516.0;428.0;222.0;15;C-2568_F-012;-7.593.070.344.867.430;37.980.901.460.506.700;7.333.333.333.333.330;CUCHILLA MEDIOS;Vereda;CATALOGO
179;C-2568_F-012.jpg;QUEBRADA LA SUIZA;433.0;540.0;796.0;802.0;756.0;865.0;395.0;596.0;17;C-2568_F-012;-759.324.927.171.992;37.858.670.223.546.900;7.058.823.529.411.760;QUEBRADA ARRIBA;Sitio;CATALOGO
180;C-2568_F-012.jpg;PARAMID;680.0;653.0;896.0;689.0;885.0;747.0;670.0;717.0;7;C-2568_F-012;-7.592.430.847.042.820;37.821.034.992.548.400;75.0;PARAMITO;Sitio;CATALOGO
181;C-2568_F-012.jpg;PARAMO;1695.0;1883.0;1889.0;1890.0;1887.0;1948.0;1695.0;1943.0;6;C-2568_F-012;-7.589.067.684.908.220;3.741.137.716.840.530;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
182;C-2568_F-012.jpg;CHILLA LA SUIZA;400.0;690.0;617.0;1146.0;572.0;1168.0;354.0;711.0;15;C-2568_F-012;-7.593.358.615.907.540;37.808.711.952.309.900;6.666.666.666.666.660;;;
183;C-2568_F-012.jpg;CUCHILLA;1532.0;781.0;1651.0;638.0;1685.0;667.0;1562.0;811.0;8;C-2568_F-012;-7.589.607.778.925.900;37.778.403.934.426.200;7.777.777.777.777.770;CUCHILLOS;Quebrada;CATALOGO
184;C-2568_F-012.jpg;RIO AMOYA;1664.0;964.0;1934.0;789.0;1964.0;837.0;1692.0;1013.0;9;C-2568_F-012;-758.917.040.217.539;37.717.454.843.517.100;6.666.666.666.666.660;;;
185;C-2568_F-012.jpg;QUEBRADA LA CAUSANERA;2128.0;1381.0;2131.0;929.0;2187.0;929.0;2180.0;1381.0;21;C-2568_F-012;-7.587.632.956.628.140;3.757.857.084.947.830;7.142.857.142.857.140;QUEBRADA LA CHINA;Nombre;CATALOGO
186;C-2568_F-012.jpg;ZAROZA;772.0;1849.0;909.0;1875.0;903.0;1911.0;766.0;1885.0;6;C-2568_F-012;-7.592.126.008.701.560;37.422.701.043.219.000;75.0;ZARAGOZA;Quebrada;CATALOGO
187;C-2568_F-012.jpg;DHAGUINA;602.0;2025.0;800.0;2024.0;800.0;2075.0;602.0;2076.0;8;C-2568_F-012;-7.592.689.296.940.850;3.736.408.333.830.100;7.777.777.777.777.770;CHAGUINAL;Sitio;CATALOGO
188;C-2568_F-014.jpg;RTAMENTO;1128.0;730.0;1488.0;765.0;1482.0;819.0;1123.0;784.0;8;C-2568_F-014;-7.590.371.382.724.970;38.255.135.582.713.400;7.777.777.777.777.770;ARMAMENTO;Sitio;CATALOGO
189;C-2568_F-014.jpg;PARAMO;282.0;1847.0;482.0;1884.0;470.0;1945.0;270.0;1913.0;6;C-2568_F-014;-7.593.005.845.681.240;37.905.783.248.317.300;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
190;C-2568_F-014.jpg;QUEBRADA MORALES;1815.0;1347.0;2100.0;1051.0;2139.0;1084.0;1848.0;1383.0;16;C-2568_F-014;-7.588.232.049.331.400;38.062.162.986.184.900;68.75;;;
191;C-2568_F-014.jpg;LAGUNA;419.0;1373.0;595.0;1395.0;589.0;1449.0;412.0;1427.0;6;C-2568_F-014;-7.592.579.224.611.490;380.540.312.398.158;7.142.857.142.857.140;LA LUNA;Sitio;CATALOGO
192;C-2568_F-014.jpg;LA RUSIA;419.0;1429.0;637.0;1450.0;632.0;1503.0;414.0;1482.0;8;C-2568_F-014;-7.592.579.224.611.490;38.036.516.709.174.600;75.0;LA ROSA;Quebrada;CATALOGO
193;C-2568_F-014.jpg;PARANG;870.0;1522.0;1061.0;1538.0;1056.0;1590.0;868.0;1576.0;6;C-2568_F-014;-7.591.174.800.505.960;38.007.430.077.931.200;8.333.333.333.333.330;PARANÁ;Caserío;CATALOGO
194;C-2568_F-014.jpg;DEPARTAMENTO;1496.0;1514.0;2008.0;1536.0;2006.0;1615.0;1492.0;1603.0;12;C-2568_F-014;-7.589.225.422.479.220;38.009.932.153.737.100;75.0;PARLAMENTO;Sitio;CATALOGO
195;C-2568_F-014.jpg;DEL TOLIMA;1429.0;1671.0;1850.0;1681.0;1847.0;1750.0;1427.0;1735.0;10;C-2568_F-014;-7.589.434.061.980.480;3.796.082.891.604.670;90.0;EL TOLIMA;Sitio;CATALOGO
196;C-2568_F-014.jpg;ICHINILA LA;224.0;1729.0;500.0;1855.0;474.0;1912.0;201.0;1784.0;11;C-2568_F-014;-7.593.186.458.980.840;3.794.268.886.645.410;6.363.636.363.636.360;;;
197;C-2568_F-014.jpg;ALAS AGUILAS;1816.0;1849.0;2216.0;1388.0;2265.0;1432.0;1862.0;1895.0;12;C-2568_F-014;-7.588.228.935.308.990;37.905.157.729.365.900;8.333.333.333.333.330;LAS ÁGUILAS;Quebrada;CATALOGO
198;C-2568_F-014.jpg;TARAINO;1016.0;1939.0;1252.0;1939.0;1252.0;2011.0;1016.0;2011.0;7;C-2568_F-014;-7.590.720.153.234.550;3.787.700.937.654.970;7.142.857.142.857.140;MARIANO;Laguna;CATALOGO
199;C-2568_F-014.jpg;RIO AMOVA;1938.0;1920.0;2231.0;1646.0;2283.0;1696.0;1989.0;1976.0;9;C-2568_F-014;-7.587.849.024.575.350;37.882.951.806.588.700;6.666.666.666.666.660;;;
200;C-2568_F-014.jpg;QUEB LASUSANERA;2039.0;2290.0;2066.0;1873.0;2134.0;1878.0;2097.0;2295.0;15;C-2568_F-014;-7.587.534.508.312.250;3.776.723.080.056.670;62.5;;;
201;C-1974 F-238.jpg;PARA MD EL DIAMANTE;905.0;944.0;1477.0;970.0;1475.0;1011.0;903.0;984.0;19;C-1974 F-238;-7.584.491.237.210.100;38.672.680.012.849.200;6.842.105.263.157.890;;;
202;C-1974 F-238.jpg;RIO AMOYA;1626.0;1746.0;1776.0;1591.0;1803.0;1616.0;1650.0;1772.0;9;C-1974 F-238;-7.582.644.192.017.690;38.449.074.065.552.300;6.666.666.666.666.660;;;
203;C-1974 F-238.jpg;PARAMO DE MORALES;238.0;1733.0;724.0;1759.0;722.0;1804.0;236.0;1778.0;17;C-1974 F-238;-7.586.199.946.146.770;38.452.698.600.857.600;7.222.222.222.222.220;PÁRAMO DE MONSALVE;Vereda;CATALOGO
204;C-1974 F-238.jpg;NOTA ALTIN;202.0;1991.0;462.0;1996.0;461.0;2045.0;201.0;2041.0;10;C-1974 F-238;-7.586.292.170.317.260;3.838.076.551.556.750;60.0;;;
205;C-2407_F-166.jpg;PARAMO;616.0;741.0;907.0;736.0;912.0;829.0;616.0;841.0;6;C-2407_F-166;-7.580.661.644.741.730;3.707.096.672.044.890;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
206;C-2407_F-166.jpg;PARATO;1672.0;890.0;1878.0;894.0;1877.0;959.0;1672.0;955.0;6;C-2407_F-166;-7.577.162.521.441.840;37.021.383.847.772.700;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
207;C-2407_F-166.jpg;PARAMOS;611.0;1423.0;825.0;1401.0;831.0;1459.0;614.0;1480.0;7;C-2407_F-166;-7.580.678.212.560.380;36.844.016.927.393.800;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
208;C-2407_F-166.jpg;LARAMO;1666.0;1451.0;1856.0;1441.0;1859.0;1482.0;1668.0;1493.0;6;C-2407_F-166;-7.577.182.402.824.220;3.683.469.934.058.220;7.142.857.142.857.140;EL RAMO;Quebrada;CATALOGO
209;C-2407_F-166.jpg;FARAMO;911.0;1919.0;1121.0;1915.0;1124.0;1998.0;912.0;2006.0;6;C-2407_F-166;-7.579.684.143.441.100;3.667.896.253.244.470;7.142.857.142.857.140;MARAMBO;Quebrada;CATALOGO
210;C-2407_F-168.jpg;PARAMO;1919.0;910.0;2125.0;928.0;2124.0;981.0;1918.0;965.0;6;C-2407_F-168;-7.576.360.889.709.760;3.752.185.678.733.030;7.142.857.142.857.140;PARAÍSO;Vereda;CATALOGO
211;C-2407_F-168.jpg;LAGUNA;1400.0;304.0;1607.0;323.0;1603.0;372.0;1395.0;357.0;6;C-2407_F-168;-7.577.924.599.736.140;37.705.183.915.767.400;7.142.857.142.857.140;LA LUNA;Sitio;CATALOGO
212;C-2407_F-168.jpg;LENCANTO;1389.0;355.0;1592.0;364.0;1590.0;403.0;1387.0;394.0;8;C-2407_F-168;-7.577.957.741.952.500;37.689.755.395.057.400;80.0;EL ENCANTO;Vereda;CATALOGO
213;C-2407_F-168.jpg;LA LIPARAMO;613.0;462.0;972.0;460.0;975.0;533.0;616.0;553.0;11;C-2407_F-168;-7.580.295.774.670.180;376.573.857.535.677;6.666.666.666.666.660;;;
214;C-2407_F-168.jpg;CONERA;755.0;487.0;979.0;499.0;978.0;558.0;752.0;551.0;6;C-2407_F-168;-7.579.867.938.786.270;3.764.982.275.321.960;7.142.857.142.857.140;CANTERA;Morro;CATALOGO
215;C-2407_F-168.jpg;RIO AMBEIMA;845.0;993.0;1220.0;1222.0;1191.0;1270.0;818.0;1043.0;11;C-2407_F-168;-7.579.596.775.197.880;3.749.674.762.617.470;6.363.636.363.636.360;;;
216;C-2407_F-168.jpg;QUEBRADA EL CHUPADERO;1268.0;1160.0;1172.0;522.0;1227.0;517.0;1327.0;1154.0;21;C-2407_F-168;-7.578.322.306.332.450;37.446.226.783.849.600;6.666.666.666.666.660;;;
217;C-2407_F-168.jpg;QUEBRADA LAS MESETAS;1458.0;1262.0;1737.0;754.0;1824.0;790.0;1516.0;1315.0;20;C-2407_F-168;-7.577.749.849.868.070;3.741.536.974.242.950;70.0;;;
218;C-2407_F-168.jpg;POSQUT;860.0;1293.0;1171.0;1300.0;1170.0;1367.0;860.0;1364.0;6;C-2407_F-168;-757.955.158.126.649;3.740.599.162.199.790;6.666.666.666.666.660;;;
219;C-2407_F-168.jpg;LOSO LES;1473.0;1415.0;1810.0;1420.0;1809.0;1492.0;1472.0;1488.0;8;C-2407_F-168;-7.577.704.655.936.670;37.369.084.180.299.300;7.777.777.777.777.770;LOS COLES;Quebrada;CATALOGO
220;C-2407_F-168.jpg;RIO ANBEIMA;1540.0;1588.0;1942.0;1588.0;1942.0;1675.0;1540.0;1675.0;11;C-2407_F-168;-7.577.502.789.709.760;3.731.674.821.789.070;6.363.636.363.636.360;;;
